Player,Team,Age,Position,GP,DFGM,DFGA,DFG_PCT,FG_PCT,Season
Nikola Vucevic,CHI,30,C,69,1.4,3.5,40.5,35.4,2020-21
Kyle Kuzma,LAL,25,F,68,1.1,3.5,31.9,37,2020-21
Patty Mills,SAS,32,G,67,1.3,3.5,37.2,37.4,2020-21
Reggie Jackson,LAC,31,G,66,1.3,3.4,38.1,36,2020-21
Theo Maledon,OKC,20,G,64,1.3,3.4,37.4,37.2,2020-21
Patrick Williams,CHI,19,F,71,1.2,3.4,35.4,36.8,2020-21
Isaiah Stewart,DET,20,F-C,68,1,3.4,29.7,36,2020-21
T.J. McConnell,IND,29,G,68,1.1,3.4,33.2,36.4,2020-21
Jonas Valanciunas,MEM,29,C,62,1.2,3.4,35.1,35.9,2020-21
Richaun Holmes,SAC,27,F,60,1.2,3.4,34.5,36.5,2020-21
Thaddeus Young,CHI,33,F,68,1.2,3.4,35.7,36,2020-21
Talen Horton-Tucker,LAL,20,G,65,1.1,3.4,31.8,36.4,2020-21
Stephen Curry,GSW,33,G,62,1.2,3.4,36.8,37.1,2020-21
Cory Joseph,DET,29,G,61,1.2,3.4,35.6,36.3,2020-21
Jalen Brunson,DAL,24,G,68,1.3,3.3,37.9,36.5,2020-21
Rudy Gay,SAS,34,F-G,63,1.2,3.3,34.8,35.7,2020-21
Josh Okogie,MIN,22,G,58,1.2,3.3,35.4,37.9,2020-21
Nicolas Batum,LAC,32,G-F,67,1.3,3.3,39.4,37.4,2020-21
Josh Jackson,DET,24,G-F,62,1.3,3.2,39.5,36.5,2020-21
Kenrich Williams,OKC,26,G-F,63,1.2,3.2,36.9,36.8,2020-21
Ivica Zubac,LAC,24,C,71,1.1,3.2,36.4,35.6,2020-21
Lonnie Walker IV,SAS,22,G-F,60,1.4,3.1,43.4,37,2020-21
Bobby Portis,MIL,26,F,65,1.1,3.1,35.6,36.5,2020-21
Kent Bazemore,GSW,31,G-F,66,1.1,3.1,34.6,36,2020-21
Landry Shamet,BKN,24,G,61,1.3,3.1,43.4,37.2,2020-21
Isaiah Roby,OKC,23,F,60,1.2,3.1,38.7,37.1,2020-21
Kentavious Caldwell-Pope,LAL,28,G,67,1.2,3.1,38.9,37.7,2020-21
Desmond Bane,MEM,23,G,68,1.1,3.1,36.7,36.4,2020-21
Doug McDermott,IND,29,F,65,1.2,3,38.9,37.1,2020-21
Brandon Clarke,MEM,24,F,59,1.3,3,42.2,36.4,2020-21
DeMar DeRozan,SAS,31,G-F,61,1.1,3,36.8,36.6,2020-21
Joe Ingles,UTA,33,F-G,67,1,3,34.5,36.6,2020-21
Svi Mykhailiuk,OKC,24,G-F,63,1.1,3,36.6,36.7,2020-21
Cedi Osman,CLE,26,F,59,1.3,3,43,37.5,2020-21
Jarrett Allen,CLE,23,C,63,1.1,3,37,36.4,2020-21
Solomon Hill,ATL,30,F,71,1,3,32.5,36.4,2020-21
Jordan Clarkson,UTA,29,G,68,1,3,32.5,36,2020-21
Delon Wright,SAC,29,G,61,0.9,2.9,31.8,37,2020-21
Shake Milton,PHI,24,G-F,63,1,2.9,34.8,35.7,2020-21
Aaron Holiday,IND,24,G,64,1.1,2.9,38.7,36.1,2020-21
Saddiq Bey,DET,22,F,70,1.1,2.9,38.4,36.9,2020-21
Terance Mann,LAC,24,G-F,62,1.1,2.9,36.3,36.4,2020-21
Grant Williams,BOS,22,F,63,1.1,2.9,39.2,36.7,2020-21
Clint Capela,ATL,27,C,63,1,2.8,36.2,37.1,2020-21
Raul Neto,WAS,29,G,63,1.1,2.8,38.3,37.2,2020-21
Kevon Looney,GSW,25,F,60,1,2.8,35.8,36.8,2020-21
Naz Reid,MIN,21,C-F,69,1.2,2.7,43.6,36.2,2020-21
Bryn Forbes,MIL,27,G,68,1.2,2.7,44,36.8,2020-21
Jarred Vanderbilt,MIN,22,F,63,0.9,2.7,34.7,36.5,2020-21
Alex Caruso,LAL,27,G,58,1,2.7,37.2,36.7,2020-21
Brad Wanamaker,CHA,31,G,61,1,2.7,37.8,35.9,2020-21
Luke Kennard,LAC,25,G,59,0.9,2.7,34.8,36,2020-21
Montrezl Harrell,LAL,27,F-C,68,1,2.6,36.7,35.3,2020-21
Xavier Tillman,MEM,22,F,59,0.9,2.6,34.2,35.5,2020-21
Immanuel Quickley,NYK,22,G,63,1,2.6,39.4,36.6,2020-21
Matisse Thybulle,PHI,24,G-F,64,0.8,2.6,28.7,37.2,2020-21
Robin Lopez,WAS,33,C,70,1,2.6,37.6,36.5,2020-21
Cameron Johnson,PHX,25,F,59,1.1,2.6,43,36.3,2020-21
Nerlens Noel,NYK,27,C-F,63,0.7,2.5,27.5,36,2020-21
Markieff Morris,LAL,31,F,60,0.9,2.5,36.2,36.4,2020-21
Lou Williams,ATL,34,G,66,0.9,2.5,35.3,36,2020-21
Enes Freedom,POR,29,C,69,0.9,2.5,37.4,36.6,2020-21
Anfernee Simons,POR,22,G,59,1,2.5,41.4,36.6,2020-21
Wesley Matthews,LAL,34,G,58,0.8,2.4,31.7,36.2,2020-21
Tomas Satoransky,CHI,29,G,58,0.8,2.4,31.7,37.2,2020-21
Cameron Payne,PHX,26,G,58,1,2.4,41.6,36.5,2020-21
Payton Pritchard,BOS,23,G,66,1.1,2.4,44.2,37.1,2020-21
Garrison Mathews,WAS,24,G,61,0.9,2.3,37.1,37,2020-21
Denzel Valentine,CHI,27,G,60,0.8,2.3,32.4,35.8,2020-21
Terence Davis,SAC,24,G,59,1,2.3,42.6,36.9,2020-21
Tyus Jones,MEM,25,G,70,0.7,2.3,32.5,35.5,2020-21
Derrick Favors,UTA,29,F,68,0.8,2.2,34.2,36.2,2020-21
Dean Wade,CLE,24,F-C,60,0.7,2.2,32.3,37.5,2020-21
Obi Toppin,NYK,23,F,60,0.8,2.1,39.2,36.3,2020-21
Georges Niang,UTA,28,F,70,0.7,2,35.2,35.3,2020-21
Devin Vassell,SAS,20,G-F,61,0.8,2,42.1,37.7,2020-21
Tyrese Maxey,PHI,20,G,58,0.8,1.9,43.8,36,2020-21
Dwight Howard,PHI,35,C-F,69,0.5,1.7,31.9,35.9,2020-21
Alex Len,WAS,28,C,63,0.5,1.6,29.8,35.5,2020-21
Pascal Siakam,TOR,26,F,60,2.1,6.8,31,35.9,2019-20
James Harden,HOU,30,G,68,2,5.9,34.2,35.7,2019-20
Kyle Lowry,TOR,34,G,58,1.9,5.7,33,35.8,2019-20
Jrue Holiday,NOP,30,G,61,1.8,5.5,31.9,36,2019-20
Jimmy Butler,MIA,30,F,58,1.7,5.4,31.2,35.8,2019-20
Brook Lopez,MIL,32,C,67,2,5.3,37.7,34.7,2019-20
CJ McCollum,POR,28,G,69,1.9,5.2,36.1,36.1,2019-20
P.J. Tucker,HOU,35,F,71,1.9,5.2,36.3,35.7,2019-20
Terry Rozier,CHA,26,G,62,1.8,5.2,34.3,36.4,2019-20
Dillon Brooks,MEM,24,G-F,73,2,5.2,37.9,36.2,2019-20
Rudy Gobert,UTA,28,C,68,1.8,5.2,34.3,35.6,2019-20
Marcus Smart,BOS,26,G,60,1.7,5.1,33.2,36.4,2019-20
Anthony Davis,LAL,27,F-C,62,1.6,5.1,31.6,36.3,2019-20
Nemanja Bjelica,SAC,32,F,72,1.8,5,36.7,36.2,2019-20
Collin Sexton,CLE,21,G,65,1.9,5,38.7,36.4,2019-20
Bam Adebayo,MIA,22,C-F,71,1.7,4.9,34.8,35.6,2019-20
Bogdan Bogdanovic,SAC,27,G,61,1.6,4.9,32.3,35.5,2019-20
Domantas Sabonis,IND,24,F-C,62,1.7,4.9,35.1,36,2019-20
Devonte' Graham,CHA,25,G,62,1.9,4.8,39.3,35.9,2019-20
Zach LaVine,CHI,25,G-F,60,1.6,4.8,34.6,36.3,2019-20
Miles Bridges,CHA,22,F,64,1.8,4.8,37,36.3,2019-20
Giannis Antetokounmpo,MIL,25,F,62,1.6,4.7,34.8,35.4,2019-20
Tim Hardaway Jr.,DAL,28,G-F,70,1.7,4.7,36.1,36.5,2019-20
Kendrick Nunn,MIA,24,G,66,1.9,4.7,40.6,36.5,2019-20
Jamal Murray,DEN,23,G,59,1.5,4.6,33.2,36.1,2019-20
Danuel House Jr.,HOU,27,F-G,63,1.8,4.6,38.5,37,2019-20
Harrison Barnes,SAC,28,F,72,1.8,4.6,39,36.3,2019-20
Damian Lillard,POR,29,G,65,1.6,4.6,35.9,35.7,2019-20
Dorian Finney-Smith,DAL,27,F,70,1.5,4.6,32.2,36.4,2019-20
De'Andre Hunter,ATL,22,F-G,63,1.5,4.6,33.8,36.8,2019-20
Julius Randle,NYK,25,F-C,64,1.7,4.6,36.6,35.9,2019-20
Derrick White,SAS,25,G,67,1.6,4.5,35.7,35.4,2019-20
Duncan Robinson,MIA,26,F,71,1.5,4.5,33.5,36.3,2019-20
Robert Covington,HOU,29,F,70,1.5,4.5,32.2,36.4,2019-20
Aaron Holiday,IND,23,G,65,1.5,4.5,33.1,36.2,2019-20
Ja Morant,MEM,20,G,67,1.4,4.5,32.2,36,2019-20
Montrezl Harrell,LAC,26,F-C,63,1.6,4.5,35.1,35.4,2019-20
Will Barton,DEN,29,G,58,1.6,4.5,35.9,36.3,2019-20
Lonzo Ball,NOP,22,G,63,1.7,4.4,38.2,36.6,2019-20
Eric Bledsoe,MIL,30,G,60,1.4,4.4,33,35.8,2019-20
Jae Crowder,MIA,29,F,64,1.6,4.4,35.6,36.5,2019-20
Brandon Ingram,NOP,22,F,62,1.6,4.4,36.4,35.8,2019-20
Thaddeus Young,CHI,32,F,64,1.6,4.4,36.1,35.5,2019-20
Marcus Morris Sr.,LAC,30,F,62,1.7,4.4,39.9,36,2019-20
Devin Booker,PHX,23,G,70,1.5,4.3,34.8,36,2019-20
Buddy Hield,SAC,27,G,72,1.6,4.3,36.5,36.1,2019-20
Luka Doncic,DAL,21,F-G,59,1.4,4.3,33.1,35.9,2019-20
Danny Green,LAL,33,G,68,1.6,4.3,38.8,36.7,2019-20
Spencer Dinwiddie,BKN,27,G,64,1.6,4.2,37.4,35.3,2019-20
OG Anunoby,TOR,22,F,68,1.5,4.2,36.7,35.9,2019-20
Shai Gilgeous-Alexander,OKC,21,G-F,70,1.4,4.2,33.6,35.6,2019-20
Evan Fournier,ORL,27,G-F,66,1.6,4.2,39.6,37,2019-20
Royce O'Neale,UTA,27,F,71,1.4,4.1,34.4,36.2,2019-20
Mitchell Robinson,NYK,22,C-F,61,1.6,4.1,38.9,35.4,2019-20
Aaron Gordon,ORL,24,F,62,1.3,4,32.3,36.2,2019-20
Nikola Jokic,DEN,25,C,73,1.5,4,37.8,35.9,2019-20
Khris Middleton,MIL,28,F,61,1.5,4,36.3,35.7,2019-20
Taurean Prince,BKN,26,F,64,1.3,4,31.9,35.4,2019-20
Al Horford,PHI,34,C-F,67,1.4,4,34.3,34.9,2019-20
Garrett Temple,BKN,34,G-F,62,1.3,4,33.6,35.6,2019-20
George Hill,MIL,34,G,58,1.4,4,36.2,35.4,2019-20
Ricky Rubio,PHX,29,G,64,1.4,3.9,36.3,35.9,2019-20
Dennis Schroder,OKC,26,G,65,1.4,3.9,34.9,36.5,2019-20
Chris Paul,OKC,35,G,70,1.4,3.9,35,36.5,2019-20
Trae Young,ATL,21,G,60,1.4,3.9,37.2,35.7,2019-20
Kent Bazemore,SAC,30,G-F,68,1.4,3.9,35.5,35.5,2019-20
Glenn Robinson III,PHI,26,F,62,1.7,3.9,43.6,36.6,2019-20
Josh Hart,NOP,25,G,65,1.2,3.9,31.7,36,2019-20
Eric Paschall,GSW,23,F,60,1.4,3.9,35.6,35.9,2019-20
Jayson Tatum,BOS,22,F-G,66,1.4,3.9,34.9,36.1,2019-20
Dejounte Murray,SAS,23,G,65,1.3,3.9,34.3,36.2,2019-20
Darius Garland,CLE,20,G,59,1.5,3.9,37.7,36.5,2019-20
Nikola Vucevic,ORL,29,C,62,1.6,3.8,40.7,35.8,2019-20
Markelle Fultz,ORL,22,G,72,1.5,3.8,38.8,36.3,2019-20
Daniel Theis,BOS,28,F-C,65,1.3,3.8,32.9,35.8,2019-20
Lou Williams,LAC,33,G,65,1.3,3.8,33.5,35.6,2019-20
Terrence Ross,ORL,29,G-F,69,1.4,3.8,36.3,36.3,2019-20
Darius Bazley,OKC,20,F-G,60,1.2,3.8,32,36,2019-20
Pat Connaughton,MIL,27,G,65,1.3,3.7,34.2,36.1,2019-20
Rudy Gay,SAS,33,F-G,66,1.5,3.7,40.9,35.3,2019-20
Bojan Bogdanovic,UTA,31,F,63,1.5,3.7,39.1,35.8,2019-20
Danilo Gallinari,OKC,31,F,62,1.3,3.7,34.6,35.8,2019-20
Donovan Mitchell,UTA,23,G,69,1.4,3.7,38.3,35.7,2019-20
Justin Holiday,IND,31,F-G,73,1.1,3.7,30.4,35.8,2019-20
Troy Brown Jr.,WAS,20,G-F,69,1.4,3.7,37.4,35.7,2019-20
Tobias Harris,PHI,27,F,72,1.4,3.6,37.6,36.3,2019-20
Joe Harris,BKN,28,G-F,69,1.4,3.6,36.9,35.2,2019-20
Maxi Kleber,DAL,28,F,73,1.2,3.6,32,36.5,2019-20
Myles Turner,IND,24,C-F,62,1.4,3.6,37.8,35.6,2019-20
Wesley Matthews,MIL,33,G,65,1.3,3.6,34.6,36,2019-20
Ish Smith,WAS,31,G,68,1.3,3.6,35.5,35,2019-20
Hassan Whiteside,POR,31,C,66,1.6,3.5,43.6,35.1,2019-20
Cory Joseph,SAC,28,G,72,1.2,3.5,34.6,36.3,2019-20
Joe Ingles,UTA,32,F-G,71,1.1,3.5,30.8,36.7,2019-20
LeBron James,LAL,35,F,67,1.1,3.5,30.9,36.1,2019-20
Goran Dragic,MIA,34,G,58,1.1,3.5,31.3,35.4,2019-20
Christian Wood,DET,24,F,60,1.2,3.5,34.6,36,2019-20
Jerami Grant,DEN,26,F,71,1,3.5,28.5,36,2019-20
Steven Adams,OKC,26,C,62,1.3,3.4,38.5,35.4,2019-20
Cam Reddish,ATL,20,F-G,58,1.1,3.4,32.3,36,2019-20
Bryn Forbes,SAS,26,G,62,1.4,3.4,41.7,36.3,2019-20
T.J. Warren,IND,26,F,67,1.2,3.4,35.5,36.5,2019-20
Seth Curry,DAL,29,G,63,1.2,3.3,37.2,35.7,2019-20
Maurice Harkless,NYK,27,F-G,62,1.2,3.3,37.4,35.8,2019-20
Brandon Clarke,MEM,23,F-G,58,1.1,3.3,34.4,35.5,2019-20
Anfernee Simons,POR,21,G,69,1.2,3.3,37.8,36.5,2019-20
Kentavious Caldwell-Pope,LAL,27,G,69,1,3.3,31.7,36.3,2019-20
DeMar DeRozan,SAS,30,G-F,67,1.3,3.2,40.6,36.4,2019-20
Alec Burks,PHI,28,G,66,1.1,3.2,35.5,36,2019-20
Josh Okogie,MIN,21,G,62,1.1,3.2,34,36.6,2019-20
Rondae Hollis-Jefferson,TOR,25,F,60,1.1,3.2,35.9,36.8,2019-20
Patty Mills,SAS,31,G,65,1.1,3.2,35.3,36.6,2019-20
Kelly Olynyk,MIA,29,F-C,65,1.2,3.2,37.4,35.4,2019-20
Dario Saric,PHX,26,F,65,1.1,3.1,36.8,36.2,2019-20
Mikal Bridges,PHX,23,F,72,1,3.1,32.7,36,2019-20
Cedi Osman,CLE,25,F,65,1,3.1,31.2,36.2,2019-20
Tony Snell,DET,28,G,58,1,3.1,31.7,35.7,2019-20
Jonas Valanciunas,MEM,28,C,70,1.2,3.1,38.4,35.5,2019-20
Bobby Portis,NYK,25,F,66,1.2,3.1,38.4,35.8,2019-20
Jeff Teague,ATL,32,G,59,1.2,3.1,37.9,36.7,2019-20
Jarrett Allen,BKN,22,C,70,1.1,3.1,36.3,35.9,2019-20
Tomas Satoransky,CHI,28,G,65,1,3,33.3,36.8,2019-20
Langston Galloway,DET,28,G,65,1.1,3,38.1,36.8,2019-20
Isaac Bonga,WAS,20,G,64,1.1,3,35.1,36.1,2019-20
Kyle Anderson,MEM,26,F-G,67,0.8,3,28.4,35.5,2019-20
JaMychal Green,LAC,30,F-C,63,0.9,3,29.3,35.5,2019-20
Kyle Kuzma,LAL,24,F,61,1,3,34.8,35.7,2019-20
Trey Lyles,SAS,24,F,61,1.1,2.9,35.8,35.9,2019-20
Donte DiVincenzo,MIL,23,G,65,1.1,2.9,39.2,35.2,2019-20
Coby White,CHI,20,G,65,1.1,2.9,38.8,35.4,2019-20
Ivica Zubac,LAC,23,C,72,1.2,2.9,40.6,36.1,2019-20
Alex Caruso,LAL,26,G,64,1,2.9,35,35.5,2019-20
Terence Davis,TOR,23,G,69,0.9,2.8,32.7,35.6,2019-20
Marquese Chriss,GSW,22,F,59,1.3,2.8,44.9,36.3,2019-20
Solomon Hill,MIA,29,F,58,1.2,2.8,42.3,36.6,2019-20
Gary Trent Jr.,POR,21,G-F,59,1.1,2.8,40.9,36.3,2019-20
Doug McDermott,IND,28,F,69,1,2.8,35.9,35.7,2019-20
Austin Rivers,HOU,27,G,66,0.9,2.8,33.9,36.1,2019-20
Grant Williams,BOS,21,F,68,0.8,2.8,29.3,36,2019-20
Gorgui Dieng,MEM,30,C,62,0.8,2.7,30.2,34.4,2019-20
JJ Redick,NOP,36,G,60,1.2,2.7,44.8,34.7,2019-20
Ben McLemore,HOU,27,G,71,0.9,2.7,32.6,36.5,2019-20
Brad Wanamaker,BOS,30,G,69,0.9,2.7,34.6,35.7,2019-20
Chris Boucher,TOR,27,F-C,58,0.9,2.7,33.1,34.9,2019-20
De'Anthony Melton,MEM,22,G,60,1.2,2.7,46,37.5,2019-20
Jordan Clarkson,UTA,28,G,71,1,2.7,36.3,36.4,2019-20
Mason Plumlee,DEN,30,F-C,61,1.2,2.7,44.2,34.8,2019-20
Matisse Thybulle,PHI,23,G-F,64,0.7,2.7,27.6,36.2,2019-20
Jarrett Culver,MIN,21,G-F,63,0.9,2.6,34.4,35.7,2019-20
Tyus Jones,MEM,24,G,65,0.9,2.6,35.9,35.6,2019-20
Ersan Ilyasova,MIL,33,F,62,0.8,2.6,32.1,34.6,2019-20
Kevin Knox II,NYK,20,F,65,1,2.5,40,36.3,2019-20
Taj Gibson,NYK,35,F,61,0.8,2.5,33.8,36.1,2019-20
Jaxson Hayes,NOP,20,C-F,63,0.9,2.5,34.2,35.4,2019-20
Jakob Poeltl,SAS,24,C,65,0.9,2.5,38.1,36.5,2019-20
Delon Wright,DAL,28,G,72,0.8,2.4,33.9,35.8,2019-20
Furkan Korkmaz,PHI,22,G-F,71,0.9,2.4,37.1,36.2,2019-20
Dwight Howard,LAL,34,C-F,69,0.8,2.4,32.5,35.2,2019-20
James Ennis III,ORL,29,F,68,0.9,2.3,37.1,36.6,2019-20
Semi Ojeleye,BOS,25,F,67,0.8,2.3,32.1,35.9,2019-20
Nerlens Noel,OKC,26,C-F,61,0.8,2.3,33.1,35.5,2019-20
Robin Lopez,MIL,32,C,65,0.9,2.3,39.9,32.3,2019-20
T.J. McConnell,IND,28,G,71,0.8,2.1,35.9,35.9,2019-20
Monte Morris,DEN,25,G,73,0.7,2.1,35.1,35.5,2019-20
Justin Jackson,DAL,25,F,64,0.6,1.9,33.1,35,2019-20
Vince Carter,ATL,43,G-F,58,0.6,1.9,28.8,35.1,2019-20
Mo Bamba,ORL,22,C,62,0.7,1.9,36.2,34.3,2019-20
JaVale McGee,LAL,32,C-F,68,0.8,1.8,43.1,35.6,2019-20
Georges Niang,UTA,27,F,65,0.7,1.7,41.4,35.6,2019-20
Mike Scott,PHI,31,F,64,0.4,1.7,25.9,35.8,2019-20
Thon Maker,DET,23,F-C,59,0.6,1.5,37.1,35.2,2019-20
Jrue Holiday,NOP,29,G,67,2.5,6.9,35.3,35.5,2018-19
Joel Embiid,PHI,25,F-C,61,2.2,5.8,38.2,35,2018-19
Draymond Green,GSW,29,F,66,1.9,5.7,33.2,35.3,2018-19
Kemba Walker,CHA,29,G,81,2,5.5,36.3,35.4,2018-19
Bradley Beal,WAS,26,G,81,2.1,5.4,38,35.6,2018-19
Paul George,OKC,29,F,76,1.8,5.4,32.5,35.5,2018-19
Kevin Durant,GSW,30,F,78,1.9,5.2,36.9,35.2,2018-19
Blake Griffin,DET,30,F,75,1.9,5.2,36.8,35.1,2018-19
Pascal Siakam,TOR,25,F,80,1.6,5.2,30,34.9,2018-19
Zach LaVine,CHI,24,G,61,2,5.2,38.9,35.5,2018-19
Andrew Wiggins,MIN,24,F-G,73,1.9,5.2,36,35.9,2018-19
Brook Lopez,MIL,31,C,81,1.9,5.1,38.3,34.7,2018-19
John Collins,ATL,21,F-C,61,1.8,5,36.3,35.1,2018-19
Thaddeus Young,IND,31,F,81,1.8,5,37.1,35.2,2018-19
Josh Richardson,MIA,25,G-F,73,1.6,4.9,33.5,35.6,2018-19
Marcus Smart,BOS,25,G,80,1.6,4.8,33.2,35.7,2018-19
Jeff Green,WAS,32,F,76,1.9,4.8,38.4,35.5,2018-19
Giannis Antetokounmpo,MIL,24,F,72,1.6,4.8,32.3,35,2018-19
Tim Hardaway Jr.,DAL,27,G,64,1.9,4.8,38.6,36,2018-19
Collin Sexton,CLE,20,G,82,1.9,4.8,40.6,35.9,2018-19
Julius Randle,NOP,24,C-F,73,1.8,4.7,37,35.1,2018-19
Mike Conley,MEM,31,G,70,1.8,4.7,38.3,35.7,2018-19
Derrick White,SAS,24,G,67,1.7,4.7,35,35.4,2018-19
James Harden,HOU,29,G,77,1.6,4.7,33.3,35.1,2018-19
Jayson Tatum,BOS,21,F,79,1.5,4.7,32.3,35.6,2018-19
Deandre Ayton,PHX,20,C,71,1.6,4.6,35.5,35.8,2018-19
Paul Millsap,DEN,34,F,70,1.5,4.6,32.1,35.1,2018-19
Ben Simmons,PHI,22,G-F,76,1.3,4.6,29.3,35.7,2018-19
Jeremy Lamb,CHA,27,G,77,1.6,4.6,34.3,36.2,2018-19
De'Aaron Fox,SAC,21,G,81,1.5,4.6,33.5,35.5,2018-19
Steven Adams,OKC,25,C,79,1.6,4.6,34.1,35.2,2018-19
Justin Holiday,MEM,30,F-G,80,1.7,4.5,37.1,36.2,2018-19
Danny Green,TOR,32,G-F,79,1.8,4.5,39.1,36.2,2018-19
Cedi Osman,CLE,24,F,76,1.7,4.5,38.7,35.6,2018-19
Kawhi Leonard,TOR,28,F,60,1.7,4.5,37.5,35.4,2018-19
Clint Capela,HOU,25,C,66,1.5,4.5,33.2,35,2018-19
P.J. Tucker,HOU,34,F,81,1.3,4.5,29.3,35.2,2018-19
Jabari Parker,WAS,24,F,62,1.7,4.4,37.6,35.1,2018-19
Jaylen Brown,BOS,22,G,74,1.4,4.4,31.3,35.8,2018-19
Tobias Harris,PHI,26,F,82,1.7,4.4,37.6,35.4,2018-19
Russell Westbrook,OKC,30,G,72,1.7,4.4,39.7,35.6,2018-19
Marvin Bagley III,SAC,20,F,62,1.5,4.3,34.6,34.9,2018-19
Buddy Hield,SAC,26,G,82,1.6,4.3,36.1,35.8,2018-19
Luka Doncic,DAL,20,F-G,72,1.5,4.3,34.6,35.8,2018-19
Kyle Lowry,TOR,33,G,65,1.4,4.3,32.7,35.4,2018-19
Nemanja Bjelica,SAC,31,F,77,1.3,4.3,31,35.1,2018-19
Marvin Williams,CHA,33,F,74,1.7,4.3,39.3,35.2,2018-19
Karl-Anthony Towns,MIN,23,C,77,1.7,4.3,38.9,35.3,2018-19
Trae Young,ATL,20,G,81,1.4,4.3,34,35.6,2018-19
Terrence Ross,ORL,28,G-F,79,1.4,4.2,32.5,35.3,2018-19
Justise Winslow,MIA,23,F-G,66,1.5,4.2,35.1,36.2,2018-19
Andre Drummond,DET,25,C,79,1.4,4.2,33,35.9,2018-19
Willie Cauley-Stein,SAC,25,C,81,1.5,4.2,36.2,35.7,2018-19
Jimmy Butler,PHI,29,G-F,63,1.4,4.2,34.7,36.3,2018-19
Patrick Beverley,LAC,30,G,78,1.4,4.1,33.5,35.5,2018-19
Harrison Barnes,SAC,27,F,77,1.4,4.1,35,35.5,2018-19
Jerami Grant,OKC,25,F,79,1.6,4.1,38.1,35.8,2018-19
Nikola Jokic,DEN,24,C,80,1.5,4.1,36.5,35.6,2018-19
Damian Lillard,POR,28,G,80,1.6,4,40.7,35.5,2018-19
D'Angelo Russell,BKN,23,G,81,1.4,4,33.6,35.2,2018-19
Bogdan Bogdanovic,SAC,26,G,70,1.4,4,35.1,35.4,2018-19
Devin Booker,PHX,22,G,64,1.4,4,36,36,2018-19
Dewayne Dedmon,ATL,29,C,64,1.4,4,33.9,35.6,2018-19
Al Horford,BOS,33,C-F,68,1.3,4,32.5,35.3,2018-19
Eric Bledsoe,MIL,29,G,78,1.4,4,34.7,35.9,2018-19
Pat Connaughton,MIL,26,G,60,1.6,4,38.9,35.2,2018-19
Aaron Gordon,ORL,23,F,76,1.5,4,37.1,35.7,2018-19
Emmanuel Mudiay,NYK,23,G,58,1.3,4,33.6,36,2018-19
Stephen Curry,GSW,31,G,69,1.3,3.9,32.7,36,2018-19
Kevin Knox II,NYK,19,F,74,1.5,3.9,38.1,36.5,2018-19
Kyrie Irving,BOS,27,G,67,1.6,3.9,41.6,35.8,2018-19
Al-Farouq Aminu,POR,28,F,81,1.5,3.9,37.5,35.6,2018-19
Montrezl Harrell,LAC,25,F-C,82,1.1,3.9,29.2,34.9,2018-19
Mitchell Robinson,NYK,21,C,65,1.3,3.9,33.3,35.5,2018-19
Rudy Gobert,UTA,27,C,79,1.3,3.9,33.7,34.7,2018-19
Bojan Bogdanovic,IND,30,F,81,1.4,3.9,34.8,35.5,2018-19
Dwyane Wade,MIA,37,G,72,1.4,3.9,35.7,35.3,2018-19
Kelly Olynyk,MIA,28,F,79,1.4,3.8,36.2,34.7,2018-19
Khris Middleton,MIL,27,F,77,1.4,3.8,37.5,35.5,2018-19
DeMar DeRozan,SAS,29,G,77,1.2,3.8,32.2,36,2018-19
Joe Harris,BKN,27,F-G,76,1.3,3.8,35.1,35.6,2018-19
LaMarcus Aldridge,SAS,33,C-F,81,1.4,3.8,37.4,35.1,2018-19
Mikal Bridges,PHX,22,F,81,1.6,3.7,43.2,35.8,2018-19
Josh Hart,LAL,24,G,67,1.2,3.7,32.9,35.7,2018-19
Wesley Matthews,IND,32,G-F,69,1.4,3.7,37.7,35.4,2018-19
Dario Saric,MIN,25,F,80,1.4,3.7,38.7,35.5,2018-19
CJ McCollum,POR,27,G,70,1.3,3.7,36.3,35.9,2018-19
Kelly Oubre Jr.,PHX,23,F,69,1.2,3.7,32.5,35.8,2018-19
Nicolas Batum,CHA,30,F-G,74,1.2,3.7,32.6,35.5,2018-19
Taj Gibson,MIN,34,F,70,1.4,3.7,38.4,35.1,2018-19
Darren Collison,IND,31,G,76,1.4,3.7,37.6,36.1,2018-19
Dennis Schroder,OKC,25,G,78,1.2,3.7,33.9,35.6,2018-19
Evan Fournier,ORL,26,G-F,79,1.3,3.7,34.5,35.9,2018-19
Kevin Huerter,ATL,20,G,74,1.3,3.7,35.1,35.8,2018-19
Kyle Kuzma,LAL,23,F,70,1.3,3.7,36.3,36,2018-19
Klay Thompson,GSW,29,G,78,1.3,3.6,35.8,35.7,2018-19
Marcus Morris Sr.,BOS,29,F,75,1.4,3.6,39.4,35.6,2018-19
Dorian Finney-Smith,DAL,26,F,80,1.2,3.6,32.3,35.5,2018-19
Garrett Temple,LAC,33,G-F,75,1.2,3.6,34.4,35.8,2018-19
Josh Jackson,PHX,22,F,79,1.4,3.6,39.1,35.8,2018-19
Danilo Gallinari,LAC,30,F,68,1.4,3.6,38.8,35.4,2018-19
Reggie Jackson,DET,29,G,82,1.3,3.6,36.6,36,2018-19
Trevor Ariza,WAS,33,F,68,1.4,3.6,39.7,36.1,2018-19
Jamal Murray,DEN,22,G,75,1.4,3.6,38.6,35.6,2018-19
