BLK,DWS,DBPM,DRtg,DRB,DFG_PCT,charges,Deflections,def_LB,Height,Weight,Position,vote_getter,Share,MP,w_L_pct,Player,Season,DFGA,DPOY,STL
24,2.2,-0.3,113,176,47.2,1,137,30,78,205,G,No,0,2358,0.451,evan fournier,2021-22,794,0,80
60,3,2,99,367,40.4,1,75,0,84,245,C,No,0,1330,0.744,dewayne dedmon,2016-17,607,0,38
20,0.2,-2.4,120,193,52.7,3,87,21,76,186,G,No,0,2138,0.244,jalen green,2021-22,694,0,47
22,3.3,0.5,106,345,42.1,1,127,0,80,226,F,No,0,2516,0.622,gordon hayward,2016-17,579,0,73
94,3.8,1.8,105,642,45.6,25,242,0,83,270,F,No,0,2465,0.415,demarcus cousins,2016-17,1007,0,101
48,1.7,3.5,100,156,43,1,88,0,81,250,F,No,0,854,0.817,david west,2016-17,458,0,41
13,1.7,-0.4,112,153,50.3,5,134,33,79,205,G,No,0,2076,0.452,evan fournier,2019-20,752,0,73
36,0.9,-0.8,113,152,43.5,12,112,0,76,213,G,No,0,1643,0.244,isaiah whitehead,2016-17,609,0,44
24,2,3.2,101,175,40.1,1,91,0,81,230,G,No,0,1020,0.744,kyle anderson,2016-17,314,0,43
32,2.3,0.8,109,256,43.1,1,181,0,79,225,F,No,0,2374,0.415,solomon hill,2016-17,781,0,72
38,1.4,-1.4,113,172,41.2,3,93,0,76,215,G,No,0,2323,0.671,eric gordon,2016-17,670,0,45
8,2.5,-0.6,111,220,47.3,1,114,46,79,205,G,No,0,2553,0.512,evan fournier,2018-19,903,0,71
7,1.1,-1.1,114,165,43.8,4,137,0,79,205,G,No,0,2234,0.354,evan fournier,2016-17,630,0,68
0,1.7,-0.5,110,192,47.2,7,172,4,79,205,G,No,0,2566,0.427,evan fournier,2015-16,733,0,94
0,0.6,-1.3,111,125,46,1,102,0,79,205,G,No,0,1661,0.305,evan fournier,2014-15,389,0,41
7,0.8,-0.9,111,168,47.8,1,73,0,78,200,G,No,0,1503,0.439,evan fournier,2013-14,462,0,29
13,1,-0.3,118,119,47.8,1,65,8,79,210,G,No,0,1460,0.622,amir coffey,2023-24,519,0,40
40,1.7,-0.7,111,289,43.7,5,113,0,81,220,F,No,0,2298,0.354,aaron gordon,2016-17,719,0,64
24,2.2,-0.8,111,263,44.2,28,173,0,73,184,G,No,0,2739,0.439,kemba walker,2016-17,928,0,87
33,0.7,-1.3,121,326,47.6,1,66,16,79,215,F,No,0,2292,0.268,kj martin,2022-23,708,0,41
13,1.5,0,113,171,44.2,4,75,12,79,210,G,No,0,1567,0.512,amir coffey,2021-22,466,0,38
24,2.4,0.5,108,385,44,9,106,0,82,251,F,No,0,2076,0.622,blake griffin,2016-17,780,0,55
15,1.3,-0.8,110,175,40.4,0,78,0,79,225,F,No,0,1341,0.646,jaylen brown,2016-17,413,0,31
39,0.6,-1.2,118,217,44.2,1,51,22,77,215,F,No,0,1656,0.244,kj martin,2021-22,554,0,31
16,3.9,0.3,105,292,44.1,8,261,0,75,190,G,No,0,2638,0.817,stephen curry,2016-17,721,0,142
16,2.5,-1,109,206,43.1,13,130,0,73,172,G,No,0,2485,0.524,dennis schroder,2016-17,771,0,71
29,1.5,0.5,115,190,44.3,6,95,21,74,180,G,No,0,1462,0.598,patrick beverley,2023-24,587,0,43
34,2.1,-1,117,222,46,3,111,46,74,200,G,No,0,2626,0.573,tyrese maxey,2023-24,797,0,69
168,3.7,1.1,105,450,45.2,1,148,0,83,243,C,No,0,2541,0.512,myles turner,2016-17,1150,0,72
19,0.7,0.1,113,194,44,14,96,0,79,225,F,No,0,1362,0.293,jared dudley,2016-17,552,0,45
14,0.6,-1.1,120,114,48.8,1,82,17,74,195,G,No,0,1351,0.171,marcus sasser,2023-24,482,0,41
30,3.1,0.1,108,434,45,7,241,0,81,220,F,No,0,2689,0.512,paul george,2016-17,872,0,118
39,2.5,1.1,103,292,44,3,58,0,81,245,F,No,0,1477,0.744,david lee,2016-17,650,0,31
40,3.6,1.2,107,564,45.5,9,237,0,77,220,G,No,0,2947,0.671,james harden,2016-17,1066,0,122
21,2.5,0.8,108,210,44.1,7,171,0,73,175,G,No,0,2292,0.524,mike conley,2016-17,803,0,90
8,3,2.3,105,238,42.9,0,186,0,80,226,F,No,0,1972,0.622,joe ingles,2016-17,513,0,96
19,0.6,-2,115,180,42.6,4,88,0,75,190,G,No,0,2082,0.378,derrick rose,2016-17,674,0,45
6,1.6,-1.2,117,153,47.2,1,65,21,74,200,G,No,0,2016,0.659,tyrese maxey,2022-23,566,0,48
39,2.9,-1.6,108,236,42.4,0,113,0,79,215,G,No,0,2649,0.817,klay thompson,2016-17,823,0,62
29,1.2,-0.9,110,256,43.5,1,59,0,81,245,F,No,0,1265,0.5,noah vonleh,2016-17,533,0,29
32,2.4,-0.1,110,297,46,13,214,0,74,186,G,No,0,2657,0.512,jeff teague,2016-17,829,0,97
21,1.8,1.4,107,153,42.3,0,108,0,79,245,F,No,0,1371,0.451,stanley johnson,2016-17,362,0,50
40,2.1,1.7,113,203,51.1,21,129,14,74,180,G,No,0,1816,0.488,patrick beverley,2022-23,713,0,60
52,1.7,2.1,111,178,44.7,19,141,24,73,180,G,No,0,1476,0.561,patrick beverley,2021-22,559,0,70
8,0.8,-0.6,113,175,43.3,7,66,0,79,233,F,No,0,1614,0.622,richard jefferson,2016-17,623,0,24
89,4.5,0.8,100,644,43.6,0,130,0,83,265,C,No,0,2199,0.524,dwight howard,2016-17,732,0,67
13,1.3,-0.1,109,102,41.6,2,52,0,78,190,G,No,0,1228,0.622,dante exum,2016-17,449,0,20
30,1.9,-0.7,115,214,45.5,1,102,38,74,200,G,No,0,2650,0.622,tyrese maxey,2021-22,906,0,52
13,1.1,-0.1,114,171,50.2,2,78,22,76,175,G,No,0,1402,0.268,rj hampton,2021-22,506,0,45
12,1.1,-0.5,111,93,49.3,1,53,8,74,200,G,No,0,935,0.681,tyrese maxey,2020-21,286,0,23
30,1.4,0.1,112,179,42.5,0,144,0,77,220,G,No,0,1937,0.622,iman shumpert,2016-17,628,0,61
38,1.1,-0.7,113,214,43.5,0,146,0,80,225,F,No,0,2048,0.293,tj warren,2016-17,513,0,76
29,1.7,0.2,110,185,44.6,8,163,0,75,185,G,No,0,1998,0.512,monta ellis,2016-17,551,0,80
7,0.8,-1.2,114,129,43.3,2,138,0,72,175,G,No,0,2063,0.39,darren collison,2016-17,557,0,68
22,1.5,-1.1,113,322,45.3,11,155,0,75,195,G,No,0,2694,0.5,damian lillard,2016-17,858,0,68
6,1.1,0.7,109,116,44.1,12,82,0,75,185,G,No,0,1087,0.402,devin harris,2016-17,304,0,44
23,1.6,-1,112,187,45.1,6,192,0,77,207,G,No,0,2684,0.598,bradley beal,2016-17,867,0,85
28,2.2,0.3,107,428,44.1,2,128,0,80,228,F,No,0,1754,0.244,trevor booker,2016-17,685,0,77
15,2.6,-0.1,109,217,44.4,4,149,0,75,190,G,No,0,2459,0.5,goran dragic,2016-17,705,0,88
6,1.2,1.4,108,94,44.2,2,82,0,76,198,G,No,0,1028,0.5,jerian grant,2016-17,351,0,42
24,3.2,1.1,108,404,46.2,8,251,0,80,215,F,No,0,2773,0.671,trevor ariza,2016-17,734,0,144
28,2.9,1.1,105,225,44.4,0,234,0,76,213,G,No,0,1914,0.524,tony allen,2016-17,534,0,112
26,1.2,-0.1,111,211,43.9,1,105,0,79,220,G,No,0,1658,0.5,evan turner,2016-17,619,0,52
53,2.6,0.1,108,411,44.6,2,126,0,81,237,F,No,0,2295,0.439,marvin williams,2016-17,852,0,61
30,1.9,0.6,107,288,47.4,14,100,0,84,238,C,No,0,1538,0.646,kelly olynyk,2016-17,777,0,45
46,2.2,0.9,107,356,45.5,0,166,0,79,214,F,No,0,1761,0.244,rondae hollisjefferson,2016-17,714,0,85
43,2,0.4,108,374,44.7,1,106,0,81,220,F,No,0,1773,0.5,alfarouq aminu,2016-17,696,0,61
81,3.1,0.9,106,409,45.4,8,135,0,79,232,F,No,0,2349,0.439,michael kiddgilchrist,2016-17,1049,0,81
15,2.3,-0.6,109,252,41.9,5,110,46,75,190,G,No,0,2378,0.537,goran dragic,2017-18,678,0,59
14,0.9,-1.2,113,175,45.2,6,71,0,81,235,F,No,0,1534,0.354,jeff green,2016-17,586,0,34
16,1.2,0.8,110,134,45.2,2,134,0,81,186,F,No,0,1281,0.317,corey brewer,2016-17,378,0,57
40,2.6,0.5,105,365,51.2,18,175,0,83,265,C,No,0,1823,0.512,greg monroe,2016-17,709,0,88
62,3.8,1.3,104,422,47.3,5,210,0,80,246,F,No,0,2343,0.524,paul millsap,2016-17,1100,0,90
23,1.6,0.5,108,123,43.1,1,73,0,79,192,G,No,0,1345,0.817,shaun livingston,2016-17,378,0,38
15,2.4,-1,110,316,44.4,3,138,0,79,220,G,No,0,2620,0.622,demar derozan,2016-17,579,0,80
14,2.3,-0.5,107,223,40.9,1,136,15,75,190,G,No,0,2363,0.585,goran dragic,2015-16,719,0,72
47,2,1.2,111,312,44.8,8,168,60,73,185,G,Yes,0.002,2137,0.585,patrick beverley,2018-19,859,0,70
6,0.9,-1.8,113,133,44.5,6,80,0,75,200,G,No,0,1657,0.622,deron williams,2016-17,508,0,31
68,1.5,0.2,101,144,44.7,0,26,0,84,270,C,No,0,739,0.817,javale mcgee,2016-17,403,0,15
20,1.2,0.2,110,189,43.3,1,72,0,78,222,G,No,0,1427,0.512,glenn robinson iii,2016-17,496,0,40
41,1.6,1.2,107,164,45.1,3,56,0,83,240,F,No,0,1237,0.524,mike muscala,2016-17,543,0,27
23,2,-0.2,109,176,45,1,196,10,75,190,G,No,0,2668,0.585,goran dragic,2013-14,695,0,106
27,2.4,1.4,108,298,46.1,22,209,0,73,185,G,Yes,0.002,2058,0.671,patrick beverley,2016-17,752,0,100
28,1.3,0.1,110,177,42.4,0,147,0,73,185,G,No,0,2041,0.5,patrick beverley,2015-16,654,0,92
16,1.4,-0.8,110,193,43.7,0,128,11,75,190,G,No,0,2640,0.451,goran dragic,2014-15,748,0,78
16,2.1,0.1,108,210,42.2,0,70,0,79,240,F,No,0,1843,0.622,joe johnson,2016-17,510,0,39
7,1.3,-1,112,141,44.7,2,110,0,76,200,G,No,0,2054,0.622,austin rivers,2016-17,619,0,44
15,2.5,0.4,109,193,45.6,5,173,0,77,205,G,No,0,2529,0.451,kentavious caldwellpope,2016-17,652,0,91
75,3.1,0.6,105,603,46.6,0,143,0,84,260,C,No,0,2163,0.354,nikola vucevic,2016-17,949,0,75
37,1.5,-1.6,113,376,43.7,0,131,0,80,240,F,No,0,2538,0.378,carmelo anthony,2016-17,741,0,59
12,1.3,-1.6,113,158,45.2,7,76,25,75,190,G,No,0,1663,0.603,goran dragic,2019-20,533,0,41
103,1.8,1.7,105,282,45.1,1,66,0,82,250,C,No,0,1229,0.378,kyle oquinn,2016-17,607,0,40
20,1.3,-0.4,108,176,44.8,5,75,0,78,228,G,No,0,1228,0.341,justin anderson,2016-17,382,0,33
6,0.7,-1.8,117,65,44.8,2,35,11,76,190,G,No,0,870,0.707,goran dragic,2022-23,261,0,12
41,2,0,111,298,44.8,0,216,0,76,185,G,No,0,2412,0.354,elfrid payton,2016-17,891,0,90
51,1.3,0.4,108,194,45.7,2,42,0,84,240,F,No,0,1068,0.598,jason smith,2016-17,523,0,22
13,1.9,-1.3,116,209,49.8,5,121,25,76,215,G,No,0,2133,0.646,jamal murray,2022-23,808,0,65
8,2.4,1,108,212,46.3,4,279,0,74,200,G,No,0,2133,0.341,tj mcconnell,2016-17,648,0,138
40,1.6,0.8,106,187,49.3,10,103,0,83,250,C,No,0,1198,0.671,nene,2016-17,590,0,54
56,2.2,1.1,107,270,48.8,2,126,0,84,240,C,No,0,1725,0.439,cody zeller,2016-17,627,0,62
6,0.8,-1.4,115,145,50.2,0,54,17,75,210,G,No,0,1176,0.537,cam thomas,2021-22,444,0,32
46,2.5,-0.1,109,386,46.5,3,160,0,82,245,F,No,0,2374,0.598,markieff morris,2016-17,910,0,84
18,1.5,-0.8,113,191,48.3,5,123,39,76,215,G,No,0,1904,0.63,jamal murray,2019-20,673,0,65
23,1.2,-0.6,110,190,44.9,1,79,0,81,230,F,No,0,1419,0.671,sam dekker,2016-17,570,0,38
30,2.3,-0.8,111,252,45.6,4,123,53,76,207,G,No,0,2447,0.659,jamal murray,2018-19,748,0,68
24,1,-0.6,114,207,44.7,0,112,0,78,215,G,No,0,2254,0.5,allen crabbe,2016-17,541,0,55
16,1.7,-0.4,110,184,45.7,4,115,0,75,190,G,No,0,2003,0.622,cory joseph,2016-17,698,0,63
98,2.5,0.6,110,459,49.9,21,213,0,83,240,F,No,0,2653,0.378,gorgui dieng,2016-17,1156,0,90
42,2.5,0.9,106,207,45.3,1,145,0,76,220,G,No,0,1792,0.5,dwyane wade,2016-17,453,0,84
38,1.9,-0.6,110,279,46.5,5,85,0,84,240,C,No,0,1954,0.439,frank kaminsky,2016-17,836,0,45
40,1.4,-1.4,113,229,45.8,3,122,0,75,190,G,No,0,2796,0.5,cj mccollum,2016-17,949,0,72
7,0.7,-0.7,113,146,44.4,3,61,0,76,218,G,No,0,1284,0.244,randy foye,2016-17,372,0,34
89,2.4,1.4,108,435,48.8,9,156,0,83,255,C,No,0,2148,0.488,mason plumlee,2016-17,962,0,73
24,2.4,-1.2,107,518,47.2,7,94,0,82,251,F,No,0,1885,0.622,kevin love,2016-17,812,0,54
16,1.3,-0.7,113,226,45.6,2,139,0,79,217,G,No,0,2336,0.512,tony snell,2016-17,708,0,56
138,4.6,0.9,102,816,45.5,0,96,0,83,265,C,No,0,2570,0.622,deandre jordan,2016-17,1133,0,49
24,1.2,-1.5,113,215,51.1,5,166,48,76,207,G,No,0,2565,0.561,jamal murray,2017-18,917,0,81
24,0.7,-1.4,114,173,43,5,94,0,76,207,G,No,0,1764,0.488,jamal murray,2016-17,611,0,49
20,2.3,-0.1,109,252,46.9,8,157,0,76,210,G,No,0,2222,0.573,victor oladipo,2016-17,737,0,80
62,2.5,-0.4,107,327,45.4,2,72,0,81,236,F,No,0,1989,0.573,taj gibson,2016-17,765,0,39
15,1.6,-1.1,112,162,46,4,117,0,69,185,G,No,0,2569,0.646,isaiah thomas,2016-17,669,0,68
23,0.6,-2.3,116,203,45,1,121,0,78,206,G,No,0,2730,0.293,devin booker,2016-17,822,0,68
70,2.6,2.3,113,211,45.2,12,265,39,77,186,G,Yes,0.002,2040,0.476,alex caruso,2023-24,929,0,119
14,1,-0.9,112,151,45.8,7,85,0,77,215,G,No,0,1667,0.341,gerald henderson,2016-17,526,0,43
8,0.1,-2.9,124,196,49.5,6,56,20,76,185,G,No,0,2023,0.378,keyonte george,2023-24,778,0,38
47,2.6,3.3,109,154,44.4,14,227,25,77,186,G,Yes,0.004,1575,0.488,alex caruso,2022-23,741,0,100
23,1.5,0.6,110,167,45.7,0,90,0,80,220,F,No,0,1642,0.402,dorian finneysmith,2016-17,586,0,47
26,1.2,1.1,105,155,45.2,0,97,0,79,215,F,No,0,810,0.622,wesley johnson,2016-17,332,0,26
80,3.1,0,107,332,47.4,0,152,0,84,255,C,No,0,2389,0.573,steven adams,2016-17,1098,0,88
18,2.6,0.5,112,296,43.5,5,112,30,74,174,G,No,0,1948,0.622,ja morant,2022-23,710,0,67
128,1.8,-0.6,111,282,45.9,0,82,0,84,268,C,No,0,2222,0.244,brook lopez,2016-17,1011,0,38
89,5.3,0.8,99,770,51.6,2,231,0,83,279,C,No,0,2409,0.451,andre drummond,2016-17,903,0,122
88,2.7,1.1,107,370,46.7,0,98,0,82,245,C,No,0,2193,0.646,al horford,2016-17,994,0,54
13,1,-0.1,109,129,46.3,0,41,0,81,225,F,No,0,1065,0.5,luke babbitt,2016-17,436,0,20
13,1.2,-0.9,107,221,45.1,0,39,0,83,246,F,No,0,1000,0.5,bobby portis,2016-17,428,0,19
16,2.1,-1.2,111,301,46.8,0,135,0,80,225,F,No,0,2803,0.402,harrison barnes,2016-17,787,0,62
14,2.9,0.2,103,159,44.9,12,121,5,74,185,G,No,0,1980,0.817,tony parker,2015-16,575,0,58
45,1.5,0.2,109,254,46.9,1,105,0,84,240,C,No,0,1421,0.39,willie cauleystein,2016-17,591,0,52
17,2.1,2.5,106,139,44,15,129,24,76,186,G,No,0,1216,0.583,alex caruso,2020-21,443,0,64
13,1.6,-1.6,115,193,49.1,2,81,19,75,174,G,No,0,2053,0.528,ja morant,2020-21,698,0,57
19,1.8,2.4,106,106,44.5,10,131,32,77,186,G,No,0,1175,0.732,alex caruso,2019-20,539,0,70
20,1.5,-1.2,113,208,45.3,3,99,38,75,174,G,No,0,2074,0.466,ja morant,2019-20,783,0,60
0,0.5,-1.8,115,102,46.6,9,57,0,72,183,G,No,0,1538,0.354,dj augustin,2016-17,453,0,31
7,1.9,-1.2,107,138,45.8,2,53,0,74,185,G,No,0,1997,0.756,tony parker,2013-14,649,0,34
0,2.2,0.2,107,117,47.3,9,116,0,72,185,G,No,0,1754,0.744,patty mills,2016-17,484,0,64
16,1.4,-1.3,112,112,45.2,0,121,0,77,195,G,No,0,2157,0.622,jamal crawford,2016-17,498,0,57
15,1.5,-0.4,111,166,46,0,135,0,77,215,G,No,0,1982,0.512,malcolm brogdon,2016-17,615,0,82
0,1.7,-0.9,109,104,49.6,0,58,0,74,185,G,No,0,1587,0.744,tony parker,2016-17,427,0,31
0,1.7,-1.4,107,114,44.7,0,64,0,74,185,G,No,0,1953,0.671,tony parker,2014-15,506,0,41
42,1.2,-1.2,110,279,49.1,20,77,0,80,228,F,No,0,1296,0.488,kenneth faried,2016-17,511,0,42
43,1,-0.3,110,191,47.9,2,59,0,84,255,C,No,0,1177,0.244,justin hamilton,2016-17,609,0,31
57,2.9,-0.5,108,611,51.1,16,83,0,83,240,C,No,0,2556,0.598,marcin gortat,2016-17,1173,0,41
6,0.5,-1.2,113,51,46.1,8,50,0,72,161,G,No,0,894,0.512,aaron brooks,2016-17,293,0,24
37,1.9,1.1,105,213,49.4,2,115,0,83,240,F,No,0,1333,0.402,dwight powell,2016-17,526,0,59
45,3.2,1.6,110,181,46.4,7,190,39,77,205,G,Yes,0.002,2025,0.573,jalen suggs,2023-24,763,0,105
36,1.6,-1,117,184,46.4,2,96,19,75,200,G,No,0,1872,0.561,malik monk,2023-24,623,0,43
86,2.3,-0.7,109,429,46.1,0,73,0,81,238,C,No,0,2336,0.622,tristan thompson,2016-17,1153,0,39
6,2.6,2.5,106,264,47.3,2,214,0,72,175,G,No,0,1921,0.622,chris paul,2016-17,620,0,122
7,3,-0.7,113,157,47.7,7,138,24,73,192,G,No,0,2447,0.622,darius garland,2022-23,749,0,83
41,2.8,0.3,108,353,46.6,0,128,0,81,235,F,No,0,2567,0.451,tobias harris,2016-17,975,0,57
30,1.7,0.3,109,314,47,1,120,0,79,226,F,No,0,1777,0.817,matt barnes,2016-17,645,0,44
39,1.3,1.8,109,142,47.1,0,171,0,76,205,G,No,0,1333,0.378,kris dunn,2016-17,431,0,78
21,1.6,0,106,187,45.6,0,50,0,82,234,F,No,0,1158,0.622,trey lyles,2016-17,430,0,28
23,1.2,-1.4,118,171,48.1,1,92,9,75,200,G,No,0,1719,0.585,malik monk,2022-23,580,0,46
30,1.4,-1,115,219,48.2,2,87,14,75,200,G,No,0,2139,0.402,malik monk,2021-22,823,0,61
7,2.5,-0.8,112,185,48.2,3,130,28,73,192,G,No,0,2430,0.537,darius garland,2021-22,769,0,88
6,0,-2.8,119,84,52.6,5,70,33,73,192,G,No,0,1824,0.292,darius garland,2019-20,700,0,41
8,0.7,-1.6,115,197,47.1,1,160,0,77,194,G,No,0,2397,0.317,jordan clarkson,2016-17,703,0,90
32,1.4,-0.1,112,268,50,11,182,0,73,205,G,No,0,2176,0.293,eric bledsoe,2016-17,724,0,90
39,2.3,0,106,211,41.3,12,99,0,75,200,G,No,0,2048,0.585,jeremy lin,2015-16,710,0,55
29,0.8,-0.6,112,210,48.5,3,47,0,85,255,F,No,0,1222,0.5,meyers leonard,2016-17,561,0,15
20,0.7,-1.7,114,121,49.7,1,60,26,75,200,G,No,0,1258,0.476,malik monk,2018-19,348,0,34
28,1.6,-0.4,109,153,42.8,8,159,7,75,200,G,No,0,2054,0.659,jeremy lin,2013-14,842,0,71
98,1.7,0.1,108,354,46.5,0,66,0,85,260,C,No,0,1560,0.293,alex len,2016-17,843,0,38
32,4.6,2.4,104,727,48.6,3,231,0,75,200,G,No,0,2802,0.573,russell westbrook,2016-17,589,0,128
6,0.5,-1.7,114,110,46.5,3,77,0,77,195,G,No,0,1176,0.39,ben mclemore,2016-17,389,0,30
0,1.3,-0.9,114,221,49.2,0,74,43,75,190,G,No,0,2293,0.585,bryn forbes,2018-19,788,0,41
72,1.5,-0.1,110,252,50.7,4,135,0,82,233,F,No,0,1743,0.293,marquese chriss,2016-17,657,0,64
16,1.5,-1.2,112,160,48.4,6,108,0,76,190,G,No,0,2198,0.622,jj redick,2016-17,637,0,55
19,1,-1.5,113,190,48.8,1,164,0,77,195,G,No,0,1811,0.317,dangelo russell,2016-17,541,0,87
7,0.5,-1.2,115,164,47.1,5,91,0,72,190,G,No,0,2045,0.488,jameer nelson,2016-17,648,0,52
0,1.3,-0.6,110,98,45.8,0,40,29,75,190,G,No,0,1517,0.573,bryn forbes,2017-18,478,0,31
15,0.9,-0.9,114,157,48.2,16,74,40,75,200,G,No,0,1436,0.707,jeremy lin,2018-19,606,0,44
75,1.6,0.7,106,203,48.7,1,69,0,83,229,C,No,0,1123,0.512,john henson,2016-17,495,0,29
37,1.4,-0.4,109,253,48.5,3,62,0,83,255,F,No,0,1398,0.622,channing frye,2016-17,740,0,30
22,2,0.3,109,300,48.4,1,60,0,82,228,F,No,0,1944,0.451,jon leuer,2016-17,799,0,30
31,2,0.1,109,188,47.5,0,173,0,79,195,F,No,0,1955,0.354,terrence ross,2016-17,621,0,85
26,1.6,0.3,109,221,46.8,0,81,0,80,230,F,No,0,1649,0.415,dante cunningham,2016-17,634,0,40
7,1.4,0.1,108,187,46.2,0,85,0,74,190,G,No,0,1263,0.646,terry rozier,2016-17,370,0,43
30,0.8,-0.5,110,170,45.5,0,148,0,75,200,G,No,0,1907,0.256,jeremy lin,2014-15,677,0,81
29,1.5,0.1,111,119,48.1,1,110,0,76,191,G,No,0,1820,0.415,etwaun moore,2016-17,618,0,51
7,1,-0.8,113,135,47.8,1,129,0,71,195,G,No,0,1732,0.39,ty lawson,2016-17,464,0,76
6,1.2,-0.9,111,114,45.9,0,68,0,76,200,G,No,0,1500,0.5,wayne ellington,2016-17,425,0,37
20,1.3,-0.5,111,179,49,11,76,0,79,212,G,No,0,1753,0.622,kyle korver,2016-17,580,0,34
0,0.7,-1.7,117,101,51.3,0,39,11,74,205,G,No,0,1354,0.639,bryn forbes,2020-21,413,0,20
7,0.6,-2.2,117,83,46.9,0,38,13,74,205,G,No,0,1286,0.585,bryn forbes,2021-22,377,0,22
13,1.1,-1.1,108,203,50.3,9,41,0,82,289,C,No,0,931,0.512,al jefferson,2016-17,344,0,19
23,0.7,1.5,107,107,50.4,0,63,0,83,250,C,No,0,531,0.378,cole aldrich,2016-17,266,0,23
0,0.3,-2.1,118,114,51.9,0,61,34,74,205,G,No,0,1579,0.451,bryn forbes,2019-20,549,0,31
40,2.7,0.7,111,247,47.4,1,124,26,74,185,G,No,0,1817,0.573,cole anthony,2023-24,738,0,65
32,1.4,-0.8,112,205,47.5,0,88,0,78,205,G,No,0,2188,0.341,nik stauskas,2016-17,688,0,48
22,1.5,-1.3,112,178,49.7,3,184,0,75,193,G,No,0,2525,0.622,kyrie irving,2016-17,716,0,86
30,1.7,0.5,115,241,45.8,2,68,20,75,185,G,No,0,1552,0.415,cole anthony,2022-23,640,0,36
12,1.9,-0.3,107,186,47.2,0,59,0,80,206,G,No,0,1593,0.622,rodney hood,2016-17,415,0,35
14,1.4,0.1,109,143,47.6,0,107,0,76,215,G,No,0,1368,0.622,norman powell,2016-17,393,0,48
6,0.8,-0.3,111,68,48.3,0,64,0,75,190,G,No,0,973,0.573,semaj christon,2016-17,294,0,24
24,1.3,0.1,108,234,48.3,2,64,0,77,185,G,No,0,1143,0.439,jeremy lamb,2016-17,418,0,24
12,1,1.6,112,72,48.3,2,110,15,71,185,G,No,0,902,0.561,jordan mclaughlin,2021-22,321,0,54
7,1.1,-1.4,112,258,50.1,6,85,0,76,219,G,No,0,1754,0.244,sean kilpatrick,2016-17,517,0,41
19,1.7,-0.6,114,316,48.1,7,83,23,75,185,G,No,0,2059,0.268,cole anthony,2021-22,746,0,45
23,2.3,0.1,113,248,43.3,0,106,16,77,215,G,No,0,1841,0.622,desmond bane,2022-23,667,0,58
30,2.7,0.3,110,288,42.8,1,136,26,77,215,G,No,0,2266,0.683,desmond bane,2021-22,912,0,91
8,1.3,-1.4,112,234,49,0,90,0,76,214,G,No,0,1888,0.39,buddy hield,2016-17,637,0,40
12,0.2,-1.8,116,113,51.1,2,96,0,79,210,G,No,0,1556,0.317,nick young,2016-17,448,0,36
37,1.5,-0.3,112,486,50.5,0,99,0,81,250,F,No,0,2132,0.317,julius randle,2016-17,899,0,52
14,1.3,-0.2,114,179,42.2,0,88,25,77,215,G,No,0,1519,0.528,desmond bane,2020-21,457,0,41
8,1.6,0.1,118,231,49,8,170,37,73,185,G,No,0,2138,0.268,tre jones,2023-24,777,0,77
30,0.8,-1,114,201,49.8,0,96,0,78,175,G,No,0,1705,0.488,will barton,2016-17,476,0,47
13,1.2,0.1,108,79,49.9,0,82,0,79,185,G,No,0,1074,0.817,patrick mccaw,2016-17,341,0,32
6,1,-1.4,112,159,48.6,0,30,0,80,219,F,No,0,1508,0.573,doug mcdermott,2016-17,484,0,13
8,1.9,-0.2,115,195,49,0,81,25,73,195,G,No,0,1825,0.78,payton pritchard,2023-24,547,0,41
8,0.2,-2.9,116,136,47.9,0,37,0,78,223,F,No,0,1516,0.378,shabazz muhammad,2016-17,332,0,23
7,0.8,-0.8,120,189,51.2,10,177,29,73,185,G,No,0,1984,0.268,tre jones,2022-23,795,0,88
7,1.2,0.1,110,102,42.5,1,42,12,73,195,G,No,0,1001,0.622,payton pritchard,2021-22,322,0,26
6,0.9,0.4,114,126,44.9,1,83,16,73,185,G,No,0,1148,0.415,tre jones,2021-22,470,0,38
7,0.7,-1.3,109,80,38.9,4,60,0,72,161,G,No,0,1108,0.512,aaron brooks,2015-16,378,0,28
19,1,-0.5,109,180,39.9,2,24,0,79,200,F,No,0,1301,0.512,tony snell,2015-16,441,0,19
20,1.3,0.6,106,111,35.5,5,58,0,80,230,F,No,0,1274,0.646,luc mbah a moute,2015-16,513,0,40
46,4,2,103,454,38.4,3,200,9,80,250,F,Yes,0.003,2709,0.695,lebron james,2015-16,635,0,106
7,1.3,-0.5,107,108,39.1,0,85,0,76,200,G,No,0,1464,0.646,austin rivers,2015-16,443,0,46
72,5.5,3,96,398,38.5,0,243,0,79,230,F,Yes,0.842,2380,0.817,kawhi leonard,2015-16,681,1,130
7,0.9,-0.4,115,125,52.9,3,80,13,73,195,G,No,0,1268,0.5,payton pritchard,2020-21,433,0,40
24,1.3,-1.8,106,214,41.1,0,62,0,83,230,F,No,0,1102,0.512,bobby portis,2015-16,467,0,24
7,1.4,-1.1,109,129,38.6,0,60,0,76,190,G,No,0,2097,0.646,jj redick,2015-16,643,0,44
12,1,0.5,106,107,41.1,7,51,0,79,209,F,No,0,929,0.28,chase budinger,2015-16,280,0,30
33,1.8,0.7,103,208,40.4,8,93,0,77,185,G,No,0,1227,0.585,jeremy lamb,2015-16,451,0,40
20,1.3,0.7,104,189,42.2,0,53,0,83,240,F,No,0,992,0.512,dwight powell,2015-16,431,0,32
